USGSID,Well  Name,OBJECTID,LABNO,TOPFT,BOTFT,,Member,Member Top,County,1/41/4,EW,NS,RNG,SEC,TWP,Latitude,Longitude,SHLOILPCT,WATERPCT,SHLRSDPCT,GASPLSPCT,OILGPT,WATERGPT,SPCFGRAV,COKETEND,INTVL,INTXOIL,WELLNAME,COREDEP_FT,7_5_QUAD,CORE2,FISCHASSAY_FT,ASSAYLAB,NUMB_ASSAYS,LOCATNOTE,USBMNO,XRD,MISCNOTE,,WKPKISOP,TIPTISOP,LCWPTPISOP
W0080,BF1,18518,80580,1407.5,1408.5,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,4.3,1.1,92.9,1.7,11.4,2.6,0.897,1,1,11.4,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18519,80581,1408.5,1409.5,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,4.8,1.1,92.3,1.8,12.7,2.6,0.9,1,1,12.7,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18520,80582,1409.5,1410.5,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,1.7,0.8,95.7,1.8,4.5,1.9,0,1,1,4.5,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18521,80583,1410.5,1413.1,2.6,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.2,1.4,97.3,1.1,0.6,3.4,0,1,2.6,1.56,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18522,80584,1413.1,1415.8,2.7,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.1,1.3,97,1.6,0.3,3.1,0,1,2.7,0.81,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18523,80585,1415.8,1419.3,3.5,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.7,1.2,96.4,1.7,4.5,0.5,0,1,3.5,15.75,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18524,80586,1419.3,1422.7,3.4,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.6,0.8,95.8,2.8,1.5,1.9,0,1,3.4,5.1,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18525,80587,1422.7,1424.2,1.5,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,4.2,1.3,91.9,2.6,11.1,3.1,0.905,1,1.5,16.65,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18526,80588,1424.2,1425.4,1.2,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,7.4,1,89.4,2.2,19.7,2.4,0.903,1,1.2,23.64,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18527,80589,1425.4,1425.9,0.5,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,3.5,1.2,93.7,1.6,9.5,2.9,0.879,1,0.5,4.75,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18528,80590,1425.9,1428.3,2.4,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,1,0.9,96.4,1.7,2.5,2.2,0,1,2.4,6,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18529,80591,1428.3,1430.7,2.4,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.7,0.9,97,1.4,1.7,2.2,0,1,2.4,4.08,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18530,80592,1430.7,1432.7,2,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.6,1.2,96.5,1.7,1.7,2.9,0,1,2,3.4,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18531,80593,1432.7,1434.4,1.7,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.8,1.6,96.3,1.3,2,3.8,0,1,1.7,3.4,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18532,80594,1434.4,1435.4,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.7,0.6,95.9,2.8,1.9,1.4,0,1,1,1.9,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18533,80595,1435.4,1436.1,0.7,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,4.8,1.3,91.1,2.8,12.8,3.1,0.899,1,0.7,8.96,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18534,80596,1436.1,1437.3,1.2,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,5.2,0.8,91.7,2.3,14,1.9,0.896,1,1.2,16.8,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18535,80597,1437.3,1438.3,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,4.8,1.1,92.2,1.9,13,2.6,0.894,1,1,13,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18536,80598,1438.3,1439.3,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,4.7,1,92.1,2.2,12.4,2.4,0.9,1,1,12.4,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18537,80599,1439.3,1440.5,1.2,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,4.6,1.2,91.6,2.6,12.3,2.9,0.902,1,1.2,14.76,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18538,80600,1440.5,1441.9,1.4,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,3,1.8,93.2,2,7.9,4.3,0.912,1,1.4,11.06,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18539,80601,1441.9,1443.6,1.7,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,1.9,1,95.2,1.9,5,2.4,0,1,1.7,8.5,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18540,80602,1443.6,1445.8,2.2,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,3.5,1.2,92.6,2.7,9.3,2.9,0.912,1,2.2,20.46,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18541,80603,1445.8,1448.4,2.6,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,1.5,1.1,95.6,1.8,4,2.6,0,1,2.6,10.4,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18542,80604,1448.4,1450.2,1.8,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,3.1,1.4,93.2,2.3,8.2,3.4,0.91,1,1.8,14.76,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18543,80605,1450.2,1452,1.8,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,2.5,1,94.5,2,6.6,2.4,0.914,1,1.8,11.88,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18544,80606,1452,1453,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,3.2,0.8,92.3,3.7,8.5,1.9,0.906,1,1,8.5,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18545,80607,1453,1454.2,1.2,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,5.2,1,91.5,2.3,13.9,2.4,0.901,1,1.2,16.68,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18546,80608,1454.2,1455.2,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,5,0.8,91.9,2.3,13.4,1.9,0.894,1,1,13.4,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18547,80609,1455.2,1456.2,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,6.5,1,90.1,2.4,17.4,2.4,0.894,1,1,17.4,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18548,80610,1456.2,1457,0.8,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,6,0.9,89.8,3.3,16.2,2.2,0.893,1,0.8,12.96,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18549,80611,1457,1457.8,0.8,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,7.6,1.1,88.5,2.8,20.2,2.6,0.897,1,0.8,16.16,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18550,80612,1457.8,1458.7,0.9,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,5.5,1,91.2,2.3,14.8,2.4,0.894,1,0.9,13.32,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18551,80613,1458.7,1460,1.3,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,1.6,0.8,96.1,1.5,4.1,1.9,0,1,1.3,5.33,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18552,80614,1460,1462.4,2.4,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,1,1.6,95.6,1.8,2.6,3.8,0,1,2.4,6.24,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18553,80615,1462.4,1464.8,2.4,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,1.1,1,96.7,1.2,2.8,2.4,0,1,2.4,6.72,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18554,80616,1464.8,1465.6,0.8,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,2.4,0.8,95.6,1.2,6.4,1.9,0.904,1,0.8,5.12,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18555,80617,1465.6,1466.7,1.1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,10.6,1,85.7,2.7,28.2,2.4,0.904,1,1.1,31.02,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18556,80618,1466.7,1467.7,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,10,1,85.7,3.3,26.3,2.4,0.908,1,1,26.3,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18557,80619,1467.7,1468.6,0.9,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,5.8,1,91.1,2.1,15.3,2.4,0.899,1,0.9,13.77,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18558,80620,1468.6,1469.6,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,4.5,0.9,91.9,2.7,12,2.2,0.904,1,1,12,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18559,80621,1469.6,1471,1.4,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,2.4,0.9,94.9,1.8,6.4,2.2,0.912,1,1.4,8.96,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18560,80622,1471,1474.9,3.9,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,1.4,0.4,96.5,1.7,3.8,1,0,1,3.9,14.82,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18561,80623,1474.9,1476.5,1.6,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.7,0.9,97.3,1.1,1.9,2.2,0,1,1.6,3.04,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18562,80624,1476.5,1478.2,1.7,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,1.2,1,96.7,1.1,3,2.4,0,1,1.7,5.1,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18563,80625,1478.2,1481,2.8,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,3.4,1,93.7,1.9,8.9,2.4,0.909,1,2.8,24.92,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18564,80626,1481,1483.9,2.9,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,4.2,1,92.4,2.4,11.1,2.4,0.91,1,2.9,32.19,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18565,80627,1483.9,1484.9,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,6.5,1,89.3,3.2,17.4,2.4,0.901,1,1,17.4,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18566,80628,1484.9,1485.6,0.7,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,7.9,0.9,87.4,3.8,21,2.2,0.905,1,0.7,14.7,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18567,80629,1485.6,1486.6,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,3.6,0.8,93.6,2,9.6,1.9,0.908,1,1,9.6,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18568,80630,1486.6,1488,1.4,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.6,0.5,97.5,1.4,1.4,1.2,0,1,1.4,1.96,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18569,80631,1488,1491,3,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.6,0.6,98,0.8,1.7,1.4,0,1,3,5.1,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18570,80632,1491,1493.6,2.6,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.1,0.7,98.1,1.1,0.3,1.7,0,1,2.6,0.78,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18571,80633,1493.6,1496.2,2.6,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.3,0.8,98,0.9,0.8,1.9,0,1,2.6,2.08,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18572,80634,1496.2,1497.2,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,0.5,0.9,95.6,3,1.2,2.2,0,1,1,1.2,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18573,80635,1497.2,1498.7,1.5,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,7.5,1,88.5,3,19.9,2.4,0.908,1,1.5,29.85,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18574,80636,1498.7,1499.7,1,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,9.4,1.3,86.7,2.6,24.6,3.1,0.911,1,1,24.6,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
W0080,BF1,18575,80637,1499.7,1500.6,0.9,Wilkins Peak,447.3,Sweetwater,SE NE,861 FEL,3683 FSL,108 W,24,16 N,41.35650606,-109.5249519,5.5,5.7,75.9,12.9,14.4,13.7,0.915,1,0.9,12.96,BF1,181 1677,Halfway Hollow East,USGS Core Research Center,0 1677,"Laramie, 1976",1108,,500,,"Lith by Trudell, 1979. Tops: Wilkins Pk=447, Tipton=1510, Wasatch=1672",,1063.1,161,1449.9
